,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
0,164,136505932,203169672,888550,0,51752,0,172539342,35682,22.93,5.43,99.4
1,3773,237644527,298149394,1574954,339968,111397,664,244701953,71456,22.69,5.33,108.8
2,3486,313443482,398570196,1603796,0,81105,0,361507079,122540,22.49,5.28,92.9
3,185,167950010,244056463,1096141,0,9122,0,164778932,36855,22.23,5.18,92.8
4,1060,146122507,220196875,976194,888832,9533,1736,184278411,50111,21.99,5.12,92.8
5,7496,327021697,419704186,1991095,0,92418,0,317617205,89840,22.73,5.34,92.8
6,30,158819937,210620012,1188748,368640,7522,720,156089996,56973,22.27,5.15,93.0
7,4114,224960342,304966931,1472469,0,64544,0,228822058,65910,22.28,5.23,129.0
8,738,183459766,274205141,1175301,0,18400,0,222759801,74558,22.17,5.17,96.6
9,34,109363239,185000419,737962,0,3145,0,130665811,65901,22.03,5.02,96.2
10,1234,187287997,240418045,960978,0,17948,0,196053503,34030,21.9,5.08,95.8
11,199,124679348,186991330,999090,139264,3600,272,163521744,29002,22.14,5.03,95.5
12,7339,208109022,270471060,1090686,0,98989,0,220340992,83179,22.14,5.2,95.2
13,960,181492137,273006787,1165535,0,20036,0,253396888,92373,22.0,5.2,94.9
14,160,119810768,192794681,780012,0,4064,0,123681361,45952,22.11,4.99,94.8
15,171,121077027,213467295,943654,28672,1753,56,135024368,39793,21.95,4.97,94.5
16,454,132049811,193943423,849808,741376,61834,1448,162760179,26221,23.15,5.35,94.4
17,19245,252961672,342569783,1935878,0,173264,0,295724081,91446,26.93,5.68,94.1
18,2192,195568989,326448050,1981694,0,68099,0,236652919,89649,22.49,5.34,94.0
19,151,133641262,187710938,801787,0,5420,0,136266169,33168,22.08,5.07,93.8
20,58,124686169,201938588,1006462,0,2805,0,133774447,46380,22.04,4.99,93.6
21,484,138177166,186258888,820208,1429504,36825,2792,168102638,36179,22.11,5.06,93.5
22,10509,322000070,382875037,1898384,0,96545,0,306192565,93861,24.17,5.85,93.4
23,10248,315327128,429548859,2384678,0,57653,0,375744437,77504,22.6,5.52,93.3
24,378,150625283,240591805,979593,0,6916,0,174485134,42518,22.57,5.48,93.2
25,45,100345832,163350589,832659,0,1494,0,86163204,46125,22.06,4.98,93.1
26,63,139459567,213854880,1053360,827392,2974,1616,175985351,45313,22.06,5.0,93.1
27,7679,206863771,268684747,1282163,0,87126,0,200267917,87967,22.31,5.22,93.0
28,1041,176481745,261455747,1140105,0,18346,0,224657597,54562,22.11,5.18,93.0
29,407,110600515,157686367,682182,0,2397,0,125005205,44295,21.94,4.97,92.9
30,420,147579721,212450276,1001296,0,9849,0,136954011,40261,22.01,5.05,92.9
31,393,125851212,168016847,878710,139264,3527,272,105200482,31990,22.3,5.13,92.9
32,13402,359380087,435009270,2501725,26279936,181643,51328,343037561,134845,33.47,6.41,92.9
33,1789,157540522,205382418,1042286,0,10901,0,157428129,56405,22.44,5.34,92.8
34,3717,185778892,258912897,1279297,0,7724,0,233658220,50423,21.95,5.1,92.8
35,679,108420114,175114929,806204,0,4056,0,127950822,38926,22.11,5.06,92.8
36,7537,252238085,318737264,1442071,368640,89680,720,286365674,107365,22.41,5.28,92.8
37,8190,300231652,371278080,1758292,0,109798,0,311774269,108097,22.73,5.5,92.8
38,785,152287839,219252081,855828,0,15953,0,183490993,57214,22.1,5.25,92.8
39,2534,195412267,264675112,1146870,0,46752,0,233037185,69059,31.29,6.08,92.7
40,5779,251664185,356491451,1605948,0,111941,0,280346836,92914,27.51,5.98,92.7
41,1931,169846797,218590542,1479313,167936,50129,328,163676249,49432,36.05,6.26,92.7
42,11664,359826304,439385091,1683986,0,165063,0,376842348,164901,24.87,5.76,92.7
43,5635,289429626,371690089,1987557,0,136069,0,273326904,101430,31.04,6.01,92.7
44,594,178706352,295173310,1452022,0,20871,0,182023458,58985,22.34,5.25,92.7
45,197,113284290,171103278,775820,0,2384,0,146871265,35339,22.23,5.11,92.6
46,84,147377175,205753213,880681,1257472,6787,2456,169586558,39670,22.17,5.04,92.7
47,5734,375048069,415771511,1960030,57344,169336,112,345359235,116277,31.39,6.22,92.7
48,290,137845457,235977782,1401525,0,75676,0,112055061,61386,40.0,6.07,92.7
49,374,138144116,180257418,859125,0,22611,0,113264988,30603,39.62,5.11,92.8
50,208,105278725,176536502,879253,0,2621,0,109737443,35193,39.59,5.03,92.7
51,166,124330533,143931754,629845,454656,3154,888,136534975,35950,39.58,5.01,92.8
52,5516,210714795,234326383,1084213,0,90932,0,181101295,109917,39.7,5.19,92.8
53,701,160307966,221284588,1096539,0,31538,0,154538305,73854,39.41,5.12,92.8
54,17,121236884,160640062,863528,0,3634,0,139736830,33772,39.46,5.01,92.8
55,39,139765640,155137422,808471,0,6090,0,141775393,56411,39.63,4.96,92.8
56,30,144321482,174970716,862473,454656,5600,888,141084088,42533,39.6,4.97,92.9
57,5769,240794820,274315392,1552328,0,121043,0,244036452,57702,39.38,5.17,92.9
58,530,141509386,175476268,943027,0,8720,0,155279201,61183,38.86,5.13,93.3
59,109,104497015,142429655,676294,0,9058,0,83191829,10257,38.82,4.97,93.6
60,57,76931775,130339027,834812,0,4099,0,72103259,43283,39.26,4.99,93.7
61,170,148246161,178326004,1022553,139264,5302,272,124465592,34065,39.32,4.97,93.8
62,9263,188001508,213099036,1449377,21991424,60405,42952,156705743,63587,40.27,5.14,93.8
63,425,119186681,159982263,998761,0,13511,0,124740337,42040,40.47,5.14,94.1
64,902,159574635,195333092,1080349,0,11415,0,168077233,42278,40.52,5.07,94.1
65,240,115828490,149916297,841464,0,2610,0,90910483,32991,40.54,5.03,94.1
66,830,125390682,156517276,814037,282624,38294,552,144883143,58858,40.5,5.05,94.2
67,9725,236409038,246969542,1221833,0,93713,0,196725820,82366,40.43,5.2,94.1
68,562,186700535,224358565,1248525,0,33427,0,174991716,64694,40.36,5.09,94.1
69,61,112359809,156966525,796076,0,3797,0,120000225,47429,40.45,5.05,94.1
70,41,131883334,164919985,801652,0,1552,0,141803434,47354,40.52,4.93,94.0
71,9604,244993295,302198429,1613494,7045120,105540,13760,222460091,89321,39.61,5.38,94.1
72,115,222766868,265243801,1342781,0,110564,0,188497346,51052,39.09,5.29,94.1
73,548,181890718,228530095,1221335,28672,29597,56,134647018,51837,39.28,5.15,94.0
74,178,102973946,150667353,848310,0,3616,0,95776815,18899,39.38,4.99,93.9
75,761,107123501,127289498,922385,86016,3249,168,96554600,56617,39.37,4.98,103.6
76,243,122622289,145662897,674958,1028096,7071,2008,137022478,50582,39.31,4.99,97.7
77,8622,230303495,269425379,1523662,0,86203,0,183413509,103260,39.38,5.23,97.2
78,1102,173803137,203538864,896271,0,12256,0,172043639,74631,39.35,5.14,96.8
79,56,140819244,173211422,779531,0,4775,0,148570420,48418,39.44,5.03,96.4
80,99,87788487,141097934,752998,0,1776,0,81126747,54070,40.01,4.95,96.1
81,192,143006649,189071029,869328,339968,1892,664,173863842,53819,40.16,4.98,96.4
82,6557,203961653,248524254,1037275,0,89322,0,186386177,97854,40.22,5.19,96.3
83,1099,125210168,150430768,800009,0,6725,0,137313276,25429,40.14,5.09,96.0
84,270,162822943,226755523,1182012,0,4472,0,161925141,58922,40.09,4.95,95.7
85,72,117662159,160881059,808622,0,4009,0,117711938,47729,40.03,4.93,95.4
86,47,95845305,112183051,737631,196608,4968,384,96639666,43686,39.94,4.91,95.3
87,2080,226208682,248900202,1355591,0,78432,0,225442852,73584,39.95,5.2,95.1
88,1727,133579350,190571540,973185,0,28845,0,153073314,63080,39.97,5.09,94.9
89,639,124576632,150594925,707173,0,5627,0,143853273,40928,40.06,4.99,94.7
90,878,122663819,152819901,825061,0,4972,0,134656896,34670,39.98,4.99,106.8
91,197,157105318,204983620,992594,139264,2180,272,152949211,76734,40.02,4.97,106.7
92,7964,242055426,258994414,1348522,0,93053,0,221140694,72191,40.03,5.21,94.2
93,455,158637054,190542618,1115252,21479424,14703,41952,129943815,45798,40.01,5.08,94.1
94,475,128874836,157605281,863734,0,3737,0,109895192,35098,40.03,5.04,94.1
95,149,120619917,149810011,764058,0,1162,0,130704345,41483,39.94,4.95,94.2
96,216,135427891,196085258,1035589,311296,3545,608,136164244,54509,39.92,4.93,94.3
97,4185,191215235,243937164,1259981,0,87444,0,164951851,92877,40.04,5.17,94.3
98,431,115969709,146745687,631294,0,13142,0,143654615,55522,39.99,5.08,113.2
99,2266,165021269,207458723,1015831,0,10069,0,186759550,61311,39.99,5.03,113.7
100,459,129946875,160059579,749570,0,2859,0,107580408,45285,40.03,4.98,113.2
101,145,95036256,129515444,591287,139264,1949,272,118297257,54268,40.06,4.93,113.2
102,3430,209236086,225176142,1073691,0,83722,0,217146881,77074,40.08,5.14,99.6
103,1566,180456978,251822829,1225423,0,36456,0,179981534,79786,40.05,5.11,94.0
104,78,135545619,166079952,815277,0,2919,0,109669219,44194,39.78,5.06,93.9
105,82,116337788,161185767,828995,0,8718,0,79793891,48583,39.48,5.04,93.9
106,113,158006219,185693284,910642,0,2830,0,163630944,33347,40.11,4.99,126.3
107,5759,208680993,214170254,1254327,167936,76044,328,198391489,79464,40.31,5.17,126.5
108,451,135904822,174585802,856831,0,16138,0,147862618,42634,40.31,5.12,126.6
109,974,120951011,155508708,822021,0,5303,0,113238367,36632,39.53,4.99,126.7
110,258,134521840,176279335,936550,0,6600,0,113733935,82311,39.45,4.98,126.7
111,203,106557682,159369198,851302,0,5067,0,104773835,28937,39.54,4.93,126.8
112,3531,183119179,237988607,1182870,139264,83874,272,184549961,89604,39.6,5.18,126.8
113,679,161050617,200233399,1128991,0,11544,0,180227754,70635,39.44,5.1,126.8
114,103,123389117,157228978,848532,0,4328,0,132736013,47760,39.4,4.99,126.9
115,90,129089524,156548023,827483,0,1312,0,146827769,54588,39.46,4.92,126.9
116,142,111050525,147168490,700326,0,2370,0,123841060,43728,39.58,4.91,126.9
117,6327,256254263,280932619,1347046,167936,80524,328,204600692,88150,39.89,5.2,126.8
118,299,146455350,173642087,992628,0,10346,0,130952533,40314,39.63,5.1,126.7
119,92,130016194,145492417,804542,0,6492,0,140236858,25488,39.28,5.0,126.7
120,160,102062092,148853389,783351,0,1858,0,87835467,35378,39.76,4.92,126.7
121,543,148754368,169592697,1001499,0,1290,0,150485416,55298,39.94,4.98,126.8
122,3778,175113703,192442305,1147966,167936,89486,328,178974383,84238,39.87,5.14,127.0
123,654,122829230,151631614,569527,0,24206,0,142556133,48145,39.7,5.05,127.1
124,409,168668676,205247302,985378,20480000,7354,40000,175460659,57401,39.76,4.99,127.2
125,227,128981200,150800714,857538,0,3941,0,121944228,44964,39.98,5.04,127.2
126,1162,98787540,144341815,771575,0,4225,0,107466296,37254,40.28,4.96,127.4
127,6576,248080220,248673966,1422038,425984,168141,832,198943876,81268,40.32,5.34,127.4
128,1212,174253379,223353432,1315405,0,48858,0,193633617,63427,40.34,5.16,127.5
129,179,106719192,156066518,783948,0,3718,0,117367537,51959,40.34,5.02,127.6
130,197,106486195,132633514,707126,0,1177,0,126263992,23401,40.3,4.96,127.5
131,370,133113213,174686806,936259,0,1375,0,151561603,50352,40.27,4.95,127.4
132,727,205789190,215409291,1289106,139264,73024,272,180010656,33675,40.26,5.15,127.4
133,1541,127622940,153462873,868008,0,14945,0,144518472,38384,40.22,5.08,127.2
134,248,128159286,175812475,927236,0,6781,0,144923525,62929,40.27,5.0,127.2
135,63,108024336,156181436,702002,0,1417,0,92931614,35351,40.26,4.99,127.1
136,48,132032103,156066762,759649,0,3006,0,148776982,36544,40.15,4.92,127.1
137,8288,224983996,231825297,1358816,167936,77617,328,190231510,59723,40.21,5.18,127.1
138,856,173432491,233927847,1096841,0,18996,0,189006103,40740,40.14,5.12,127.1
139,119,109086092,147629379,823109,0,3955,0,130011036,33863,40.26,5.0,127.1
140,81,103385471,163976965,835169,0,1870,0,66809729,36556,40.58,4.95,127.3
141,73,125577771,141609480,685877,0,1483,0,136386990,52105,40.61,4.94,127.4
142,4047,185545364,235823217,1546125,139264,59065,272,162162802,78383,40.26,5.16,127.5
143,741,153429371,181044252,995784,0,16765,0,173655528,54401,40.39,5.12,127.5
144,226,118325807,142957254,745372,0,10489,0,138300844,40280,40.6,4.99,127.4
145,335,148675245,169502301,802491,0,1483,0,133135148,61700,40.58,4.96,127.4
146,352,120275560,170784989,840879,0,1792,0,145273546,59998,39.42,4.95,127.5
147,8003,205758918,253554066,1207463,167936,84880,328,208162544,104419,39.72,5.18,127.6
148,1164,166590203,200031286,722244,0,15424,0,174555474,63894,40.56,5.17,127.5
149,1670,171296350,225535428,1168263,0,41717,0,153032296,49375,40.54,5.7,127.6
150,95,159773870,227341716,1054329,0,3675,0,174461058,59044,39.4,5.09,127.6
151,125,94707357,162822349,853738,0,1767,0,92019492,42539,39.2,4.93,127.8
152,6077,203718288,219953079,1258960,139264,99688,272,190545465,53086,39.51,5.15,127.8
153,630,139086961,171603320,748818,0,39368,0,168899464,51758,40.12,5.16,127.8
154,191,135076286,192232531,1120087,0,11459,0,118646966,57598,40.15,5.0,127.8
155,133,109916242,132466125,696492,20533248,4119,40104,94333327,27578,39.27,4.98,127.8
156,155,116705629,142976343,733192,0,4055,0,130205375,41034,39.21,4.92,127.9
157,4830,160576633,184996142,1010370,454656,43803,888,172583072,70325,39.56,5.19,127.9
158,3194,221059350,288031824,1457745,0,41668,0,208466631,68120,40.05,5.11,127.9
159,101,117407065,156907176,821122,0,1993,0,114120061,44100,40.09,5.0,127.9
160,30,106078124,145775361,700185,28672,1767,56,108452508,31690,39.4,4.96,127.9
161,45,127150006,180318353,944669,0,2000,0,102919113,33156,39.71,4.92,128.0
162,6449,221796251,236605196,1389531,139264,119266,272,214211149,91098,40.2,5.27,128.0
163,812,132572077,175306670,841374,0,14583,0,127719186,37695,40.13,5.14,128.0
164,102,115355806,165364748,848176,0,8395,0,124773866,56020,39.45,5.02,128.0
165,635,122656269,175261152,981405,0,1600,0,136348735,47319,39.93,4.95,127.9
166,191,133046618,151738953,833058,0,1025,0,142465149,22257,40.6,4.92,128.1
167,185,218433655,234323061,1249029,139264,79491,272,198798714,92133,40.43,5.17,128.2
168,604,143657676,192315507,1166286,0,17485,0,155780721,23488,39.36,5.08,128.1
169,163,126793316,157823337,689288,0,1613,0,142009074,53163,39.97,4.98,128.1
170,130,118343811,141360287,717448,0,1218,0,131956645,37733,40.59,4.94,128.0
171,54,146296789,190235576,936080,0,10939,0,123532514,22277,40.54,4.96,128.1
172,4897,239757472,244904579,1412603,167936,77957,328,219070527,58579,39.97,5.15,128.0
173,328,133226618,155898038,903384,0,9722,0,147183319,41342,39.93,5.13,128.0
174,119,114396519,147330554,760234,0,6258,0,121845326,39541,40.42,5.0,128.0
175,66,134252346,182968706,923355,0,1530,0,133661269,36425,40.61,4.97,127.9
176,295,115089083,143517474,765142,0,3160,0,133961976,29564,40.04,4.93,128.0
177,7754,200395970,237650083,1494868,139264,66036,272,173957803,53665,39.48,5.2,128.0
178,426,136667564,170405366,944795,0,22489,0,131157751,46588,40.43,5.07,127.9
179,614,179610950,214909425,1050414,0,4484,0,189799747,55906,40.64,5.04,127.9
180,159,108450986,155674881,673731,0,1879,0,116830136,42324,39.87,4.92,128.0
181,313,137007893,172689738,827908,0,8915,0,117763496,51207,39.4,5.0,128.0
182,8524,213470132,277104538,1305735,167936,65687,328,218960203,91731,39.41,5.19,128.0
183,424,135642664,157557949,915652,0,9771,0,149360049,53456,40.57,5.06,128.0
184,8,114545135,148274703,617244,0,5042,0,131743453,46542,40.63,5.01,128.1
185,46,130704545,174188351,856706,20385792,2020,39816,124493390,34551,40.26,4.96,128.1
186,192,132026726,183775350,995521,0,41359,0,59490025,46645,40.11,5.04,128.3
187,10576,282224004,301935576,1740680,196608,188156,384,239452223,53696,40.07,5.33,128.3
188,104,95963788,166750857,818602,0,36539,0,106869468,35272,40.08,5.17,128.3
189,111,138047333,187935814,1233458,0,8740,0,133948287,40801,40.16,5.05,128.3
190,205,116539153,143549347,883715,28672,7203,56,123855247,22113,40.26,4.97,128.3
191,242,76083046,136237468,771592,0,1236,0,56074217,25620,40.1,4.95,128.3
192,8302,207232264,219874989,1506506,225280,113934,440,206867909,54938,40.12,5.15,128.4
193,1394,142526338,177665369,912767,0,7896,0,129769855,71138,40.18,5.1,128.4
194,710,129597469,162768883,751304,0,4028,0,139036099,34668,40.23,4.98,128.3
195,214,116040424,135230103,721325,0,1079,0,130301480,54854,40.63,4.93,128.3
196,272,132823400,194604238,931672,0,1617,0,122534345,60847,40.61,4.98,128.4
197,6010,218705153,247241881,1041156,139264,91613,272,227765019,112097,40.33,5.18,128.4
198,1041,142230947,180079407,866318,0,16311,0,125407579,48652,40.23,5.07,128.4
199,367,107720620,127311877,676249,0,5191,0,113019340,33193,40.45,4.97,128.4
200,161,123314362,156819043,851383,0,2496,0,112068545,67914,40.66,4.93,128.4
201,110,115994723,140805796,714565,57344,1435,112,98078204,27928,40.54,4.92,128.5
202,4200,183444721,207559049,1095158,282624,71770,552,168683502,83238,40.26,5.22,128.6
203,777,196705385,259072307,1232756,0,19288,0,176662207,58421,40.48,5.12,128.6
204,133,97401818,140787007,672259,0,4103,0,99070556,38075,40.62,5.01,128.5
205,145,125800583,147097975,563663,0,1262,0,129658410,39233,40.68,4.95,128.4
206,351,127806160,171144721,890073,0,3953,0,123792131,46561,40.79,4.94,128.4
207,4721,214638411,219572408,1291739,139264,79494,272,194583656,44621,40.6,5.15,128.5
208,463,135653623,167175253,808834,0,19442,0,118637558,48991,40.63,5.12,128.6
209,133,142999985,170593428,904856,0,6991,0,152969760,57934,40.68,4.98,128.4
210,167,178050743,205168500,978025,0,4785,0,187454994,46698,40.86,4.97,128.3
211,125,120769777,155708746,793577,0,1254,0,131127801,38722,40.71,4.95,128.3
212,7812,196732025,218909540,1462190,167936,46719,328,190982637,47536,40.6,5.18,128.3
213,466,119636815,162908912,827561,0,11647,0,110497722,41738,40.6,5.08,128.3
214,250,148673636,223069956,1309675,0,5576,0,148966571,66354,40.7,4.98,128.1
215,175,64829367,109037625,675593,0,5318,0,75094923,46096,40.65,4.97,128.0
216,125,125903415,162236838,865878,20099072,5620,39256,136622570,47088,40.62,4.97,128.1
217,4175,256408581,281094431,1239548,196608,119384,384,232339239,113402,40.61,5.24,128.1
218,281,131674391,171834468,1017090,0,13432,0,126075870,33159,40.77,5.12,128.2
219,144,99507979,143978205,718391,0,4921,0,88088920,34806,40.77,5.0,128.1
220,191,98379473,141652050,808204,0,1461,0,105363411,52944,40.62,4.91,128.0
221,579,160260569,192578127,987438,57344,4504,112,163283699,45327,40.59,4.94,128.2
222,14593,240983101,290648417,1273200,339968,82414,664,238695917,122867,40.3,5.24,128.2
223,689,154332887,192363926,901106,0,13289,0,159934299,39491,40.25,5.16,128.1
224,69,131429699,165153082,902792,0,9025,0,109312748,21693,40.03,4.99,128.3
225,65,151976773,211346949,1118609,0,2835,0,126516972,54539,39.88,4.96,128.3
226,65,120672147,161492166,804230,0,10626,0,87288748,46788,39.69,4.95,128.4
227,4966,148909806,256891830,1353791,139264,86833,272,169825492,88736,39.52,5.19,128.4
228,259,112119095,142513804,695556,0,9246,0,88257637,39246,39.45,5.09,128.4
229,222,167115609,211652151,1108927,0,11616,0,171712250,52355,39.61,5.05,128.5
230,223,121848798,143451157,871674,0,3981,0,141407091,55141,39.67,4.99,128.5
231,174,85638492,139517619,755095,0,3338,0,101396357,37315,39.67,4.96,128.6
232,582,193238926,245919866,1317081,167936,91915,328,182367020,76338,39.46,5.18,128.6
233,645,142376720,185495290,1014748,0,15695,0,136717990,38915,39.5,5.1,128.7
234,204,64277330,102515464,770397,0,1982,0,65118541,49913,39.57,4.96,128.8
235,183,118482976,132249606,691726,0,793,0,134773985,25981,39.86,4.91,128.7
236,324,128133916,191495296,1071867,0,1653,0,137550033,40893,39.84,4.96,128.7
237,1183,175780259,216627028,1280315,139264,69524,272,150015259,51856,40.52,5.16,128.8
238,1163,105848670,145320950,885772,0,6147,0,101629308,32660,40.51,5.08,128.8
239,1943,181427532,214027653,1120953,0,15655,0,188528869,63418,39.97,5.06,128.7
240,247,102185267,151057087,793898,0,6236,0,108091358,36709,39.81,4.97,128.7
241,77,103853529,147922710,745310,0,1246,0,103386339,34467,39.94,5.0,128.7
242,7419,173958640,192386867,1112976,167936,88916,328,147661807,68879,40.06,5.2,128.7
243,1457,192212401,240852695,1217258,0,18626,0,195429527,82604,39.97,5.19,128.8
244,140,129526070,159556420,709327,0,2490,0,135715205,61178,39.53,5.11,128.8
245,77,77552799,131148305,679166,0,783,0,88355742,44622,39.57,5.01,128.8
246,123,129945466,173919831,893312,0,4280,0,125363808,33802,39.5,4.92,128.9
247,6046,187470922,221666513,1215539,20168704,58224,39392,162601251,74948,39.52,5.2,128.9
248,1106,127884171,188043680,975506,0,7852,0,107727707,44633,39.49,5.06,128.9
249,233,128410639,186325410,921640,0,5404,0,136266873,54075,39.43,4.99,128.8
250,95,121841178,147340093,743361,0,1491,0,145690104,47389,39.32,4.97,128.8
251,113,97376873,128746360,713642,0,834,0,87963647,46784,39.32,4.93,128.9
252,3641,171385015,200418359,906828,225280,55433,440,165283533,48990,39.55,5.17,128.9
253,2201,213687530,258175463,1545205,0,26639,0,231402534,98696,40.09,5.09,128.8
254,180,114215031,148278620,749361,0,1770,0,132984146,37487,40.06,5.0,128.9
255,213,76978155,125613039,691850,0,1033,0,92450792,30390,39.25,4.94,128.9
256,171,153292599,182750965,1047320,0,3019,0,173349205,54857,39.19,4.95,128.9
257,12275,262655535,261466784,1350442,167936,126673,328,199114589,75856,39.32,5.28,128.9
258,489,120494119,174439532,880764,0,11652,0,96961204,35611,39.4,5.1,128.9
259,224,128210725,169367867,784191,0,8697,0,111000674,36646,39.42,4.97,129.0
260,190,113319716,174525511,1065717,0,14883,0,114806606,51603,39.9,4.97,129.0
261,97,109140109,148803904,751360,0,958,0,123030158,39687,39.99,4.93,129.0
262,5581,206947258,228999081,1169238,167936,91722,328,171129950,93489,40.56,5.21,129.0
263,409,185067238,216222410,1221877,0,24068,0,200160399,38843,40.56,5.11,129.0
264,296,144457114,172847696,567846,0,5605,0,164427712,68865,39.82,5.03,129.1
265,185,120949566,144400505,763249,0,1210,0,134886123,50362,39.73,4.93,129.1
266,243,124788308,159303436,701804,0,899,0,125630246,34937,40.23,4.95,129.2
267,5727,214926521,284168725,1616989,139264,101183,272,204073993,66618,40.53,5.23,129.2
268,147,137022966,172700713,798098,0,13678,0,93438547,39790,40.34,5.13,129.2
269,92,110802075,156350935,662683,0,3686,0,134638347,53226,39.55,4.92,129.2
270,109,149235005,197073245,797981,0,2564,0,158877647,50621,39.52,4.95,129.3
271,126,130539577,159898547,816861,0,4099,0,132491491,29694,40.0,4.9,129.3
272,4927,216406295,251646559,1316985,167936,57834,328,219819319,76535,40.35,5.14,129.3
273,313,136862431,171109260,906718,0,10018,0,147927171,54410,40.05,5.05,129.3
274,38,155808223,191556218,960809,0,3768,0,171722725,63843,39.22,4.98,129.3
275,1441,170273868,195768944,1096245,0,8910,0,175438658,34876,39.25,5.01,129.3
276,203,120797585,155616998,791248,0,1672,0,98895187,52796,39.95,4.95,129.4
277,5793,197640180,235527737,1333108,19828736,84431,38728,196798064,50242,40.39,5.17,129.4
278,346,192497877,223170131,1260144,0,63741,0,189815776,46398,39.95,5.13,129.4
279,63,111524543,145589190,710495,0,4247,0,109853659,29721,39.18,4.98,129.4
280,100,104040854,131754257,741568,0,2609,0,110384784,37259,40.08,4.91,129.3
281,130,140684657,191979030,962187,0,1991,0,111289660,64916,40.3,4.94,129.4
282,4614,216297459,238031958,1274321,282624,87417,552,222431779,73824,39.63,5.18,129.3
283,439,138282691,193300900,719972,0,17463,0,144724197,73405,39.2,5.11,129.2
284,38,120056709,149477169,660765,0,4010,0,105922544,47409,39.92,5.01,129.1
285,43,131321942,171375562,1037368,0,2234,0,103145378,34319,40.14,4.94,129.0
286,272,103634609,136667663,777048,0,5247,0,74205423,50752,39.57,4.96,129.0
287,338,203713807,210764247,1062124,139264,87209,272,180616214,70865,39.28,5.17,129.0
288,222,144676306,220520635,1164490,0,21596,0,151170688,60619,39.23,5.03,128.9
289,200,111211525,152628739,711238,0,10144,0,113094807,42108,40.41,5.06,128.8
290,131,111258595,151189290,887229,0,2132,0,99011906,11690,40.58,4.94,128.8
291,185,119258989,163851048,914398,0,1834,0,127803571,38616,39.78,4.92,128.8
292,4986,197165960,237299202,1285915,167936,78022,328,190391769,64582,39.3,5.15,128.7
293,470,156307777,191944148,1030947,28672,20150,56,144197006,49789,39.22,5.12,128.7
294,887,104171452,151906672,813209,0,7897,0,89238969,32965,40.48,5.03,128.6
295,261,144831812,159833061,969744,0,2592,0,128044481,42564,40.52,4.99,128.6
296,118,115659505,155133205,706470,0,3007,0,128114181,50351,40.12,4.95,128.7
297,160,225550556,240123027,1271167,139264,100178,272,196495511,83891,39.93,5.18,128.8
298,754,146977664,198059908,1112438,0,18711,0,133933831,38890,39.92,5.07,128.7
299,110,109184324,157333336,706969,0,7440,0,111026795,51048,39.98,4.98,128.7
300,166,111323497,142785126,827701,0,1472,0,99740378,38341,40.0,4.91,128.7
301,178,96923776,122124819,779268,0,2416,0,86346689,35535,40.18,4.9,128.8
302,6957,221645277,275162340,1639851,167936,68324,328,228262176,87699,40.57,5.15,128.8
303,314,122580364,158906695,915052,0,12299,0,127402613,58613,40.6,5.1,128.7
304,142,105044847,134591140,763356,0,3253,0,124419722,42283,40.08,4.95,128.7
305,547,157717773,195016307,935170,0,1534,0,161890301,45269,40.09,4.94,128.6
306,138,135329972,148249783,801005,0,34789,0,94753998,18225,40.54,4.99,128.7
307,7777,229172550,247841147,1401293,139264,83281,272,187007362,84952,40.54,5.2,128.6
308,282,105174140,163228798,766035,19394560,13748,37880,118424381,35541,40.35,5.06,128.5
309,571,176327499,220430519,1168101,0,6631,0,159298330,49349,40.1,5.05,128.4
310,1226,114454641,146358916,707574,0,1774,0,99896726,47610,40.1,4.97,128.3
311,214,152876419,168610703,687467,0,3691,0,149975858,44552,40.39,5.0,128.3
312,4728,195175339,222086042,1114155,282624,90586,552,197279896,60124,40.59,5.22,128.4
313,1699,214301312,262187086,1314364,0,43052,0,250310672,76248,40.25,5.1,128.4
314,94,106267155,137614241,558096,0,3190,0,102048596,37196,39.44,5.01,128.3
315,362,120861968,161054457,806832,0,10471,0,131155836,48210,39.44,4.97,128.2
316,155,154417603,178818119,784070,0,2194,0,138091985,38480,39.89,4.95,128.2
317,8531,214771877,238411826,1153721,139264,82158,272,209141139,82240,40.56,5.17,128.2
318,143,126525852,172553919,823183,0,19588,0,135825747,45761,40.56,5.11,128.2
319,551,142751519,198597104,957080,0,5706,0,138895022,38155,39.43,5.0,128.2
320,417,118954973,151546278,779724,0,2747,0,127781064,42044,39.58,4.98,128.2
321,170,100523650,134391363,716453,0,3593,0,73481622,55111,40.52,4.96,128.4
322,4296,192226718,216243356,1027364,167936,68012,328,186904699,55094,40.53,5.19,128.5
323,257,206966892,242964260,1259195,28672,30812,56,216702776,74200,39.65,5.1,128.5
324,67,124768828,151310081,902971,0,2789,0,128290107,37868,39.44,4.98,128.4
325,28,113853797,147409829,787385,0,1323,0,113636983,14107,39.61,4.93,128.5
326,131,147516795,184037355,1068147,0,3693,0,127853761,39118,39.91,5.0,128.6
327,2013,184906746,230745107,1401941,139264,95883,272,184692763,62640,39.82,5.25,128.7
328,650,106554737,160770212,884737,0,11663,0,94564955,41038,39.61,5.02,128.6
329,195,100452230,147510197,807015,0,3752,0,80299239,44977,39.6,4.97,128.6
330,147,129928795,190966862,1035359,0,1480,0,135619504,47564,40.31,4.96,128.6
